age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,admin.,single,tertiary,no,1365,yes,no,cellular,29,may,72,23,-1,0,unknown,no
25,admin.,divorced,tertiary,no,5152,no,no,unknown,6,jul,361,23,282,3,other,no
46,self-employed,married,secondary,no,1589,yes,no,unknown,24,jul,13,24,-1,0,unknown,no
57,services,single,tertiary,no,963,no,no,cellular,13,aug,1282,29,-1,0,unknown,yes
47,management,single,primary,no,-2521,yes,no,cellular,21,jul,588,1,-1,0,unknown,no
72,admin.,married,secondary,no,-3648,yes,no,cellular,12,jun,65,28,-1,0,unknown,no
33,technician,single,tertiary,no,371,no,no,telephone,23,feb,582,13,-1,0,unknown,no
63,entrepreneur,married,tertiary,no,-7280,yes,yes,cellular,19,aug,310,10,-1,0,unknown,no
79,blue-collar,married,secondary,no,5155,yes,yes,telephone,26,apr,142,13,-1,0,unknown,no
24,blue-collar,single,secondary,no,4087,yes,no,cellular,17,jun,56,20,-1,0,unknown,no
62,management,single,secondary,no,3491,yes,no,cellular,23,nov,57,26,85,4,other,no
76,services,divorced,tertiary,no,4760,no,no,cellular,21,jul,232,21,-1,0,unknown,no
73,management,married,primary,no,595,yes,no,cellular,1,may,138,18,-1,0,unknown,no
65,services,married,tertiary,no,2085,yes,no,cellular,9,aug,233,18,-1,0,unknown,no
44,housemaid,married,secondary,no,308,no,yes,cellular,25,may,103,27,-1,0,unknown,no
70,technician,married,tertiary,no,4749,yes,no,cellular,22,jul,67,4,-1,0,unknown,no
90,blue-collar,married,primary,no,-6232,no,no,unknown,27,jul,467,3,-1,0,unknown,no
52,technician,married,secondary,no,4748,yes,yes,unknown,25,aug,651,16,-1,0,unknown,yes
68,blue-collar,married,primary,no,-4040,yes,no,cellular,23,apr,315,29,-1,0,unknown,no
54,self-employed,married,tertiary,no,803,yes,no,telephone,8,sep,45,7,310,6,failure,no
74,blue-collar,married,secondary,no,-1726,yes,no,unknown,27,apr,24,7,-1,0,unknown,no
25,retired,divorced,secondary,no,1013,yes,no,telephone,2,apr,199,2,-1,0,unknown,no
37,unknown,single,tertiary,no,-236,yes,no,telephone,18,jun,206,16,-1,0,unknown,no
70,blue-collar,married,tertiary,no,267,no,yes,cellular,4,may,263,5,-1,0,unknown,no
29,technician,single,primary,no,3063,yes,no,cellular,1,mar,610,21,-1,0,unknown,no
66,technician,single,tertiary,no,2096,yes,no,unknown,24,may,268,8,252,1,other,no
34,blue-collar,divorced,secondary,no,4419,yes,no,cellular,21,jun,639,8,-1,0,unknown,yes
81,blue-collar,married,secondary,no,2677,yes,yes,cellular,12,aug,32,11,-1,0,unknown,no
59,services,married,tertiary,no,-3345,yes,no,cellular,16,apr,318,29,-1,0,unknown,no
46,services,divorced,secondary,no,8476,yes,no,cellular,30,apr,676,20,-1,0,unknown,yes
36,unknown,married,tertiary,no,-4535,no,no,cellular,23,aug,160,10,-1,0,unknown,no
28,admin.,divorced,secondary,no,2365,yes,no,cellular,28,jun,884,1,-1,0,unknown,yes
67,management,single,secondary,no,3629,yes,no,cellular,18,may,207,6,-1,0,unknown,no
88,admin.,divorced,secondary,no,2300,yes,no,cellular,5,jun,738,28,159,9,other,yes
75,entrepreneur,married,secondary,no,821,yes,no,telephone,16,may,356,7,-1,0,unknown,no
51,admin.,married,tertiary,no,5881,no,no,unknown,9,aug,157,17,-1,0,unknown,no
37,blue-collar,married,secondary,no,4791,yes,no,cellular,9,jan,9,24,-1,0,unknown,no
67,admin.,divorced,primary,no,1358,yes,no,unknown,2,jun,276,16,-1,0,unknown,no
27,blue-collar,married,tertiary,no,74,yes,no,cellular,14,may,75,14,-1,0,unknown,no
49,housemaid,married,secondary,no,-1030,no,no,unknown,11,may,87,25,-1,0,unknown,no
69,management,married,secondary,no,-790,yes,no,unknown,2,apr,5,24,-1,0,unknown,no
32,retired,married,tertiary,no,1242,no,no,cellular,16,may,210,3,-1,0,unknown,no
20,management,married,secondary,no,-3545,yes,no,cellular,21,jul,88,9,188,7,other,no
54,services,married,unknown,no,1401,yes,no,cellular,19,jul,1042,10,98,6,failure,yes
57,entrepreneur,single,tertiary,no,3831,yes,no,cellular,13,aug,356,3,-1,0,unknown,no
89,technician,married,secondary,no,-267,yes,yes,cellular,17,aug,114,12,-1,0,unknown,no
57,blue-collar,divorced,tertiary,no,1353,yes,no,unknown,27,jul,89,4,-1,0,unknown,no
73,technician,single,secondary,no,2344,yes,no,unknown,29,may,323,12,-1,0,unknown,no
40,technician,single,secondary,no,2875,yes,yes,cellular,1,mar,75,22,-1,0,unknown,no
28,services,single,primary,no,821,yes,no,unknown,21,feb,153,23,-1,0,unknown,no
81,retired,married,secondary,no,6704,yes,no,cellular,19,apr,45,13,-1,0,unknown,no
25,management,married,tertiary,no,1432,yes,yes,cellular,16,dec,75,24,-1,0,unknown,no
73,blue-collar,single,unknown,no,-2566,yes,no,cellular,25,aug,26,7,-1,0,unknown,no
77,technician,married,secondary,no,265,no,no,unknown,13,may,143,19,-1,0,unknown,no
27,admin.,married,secondary,no,5316,yes,yes,cellular,28,jun,674,27,-1,0,unknown,no
56,unemployed,married,secondary,no,5081,yes,no,unknown,19,aug,27,27,-1,0,unknown,no
45,entrepreneur,single,secondary,no,-3737,no,no,cellular,3,jun,148,18,-1,0,unknown,no
66,admin.,married,secondary,no,529,yes,no,cellular,3,may,91,27,-1,0,unknown,no
53,blue-collar,married,primary,no,-160,no,yes,unknown,30,may,116,18,-1,0,unknown,no
30,services,married,primary,no,3759,no,yes,telephone,1,may,380,28,5,5,failure,no
53,entrepreneur,divorced,tertiary,no,-1992,no,no,cellular,3,oct,147,29,304,2,failure,no
43,student,married,secondary,no,6101,yes,no,unknown,16,may,271,9,-1,0,unknown,no
21,housemaid,single,primary,no,-2987,no,no,telephone,21,aug,924,7,-1,0,unknown,no
81,unemployed,married,tertiary,no,1001,no,no,cellular,8,jul,247,7,-1,0,unknown,no
55,technician,single,secondary,no,-2192,no,no,cellular,23,aug,106,21,-1,0,unknown,no
39,entrepreneur,married,secondary,no,3392,yes,no,unknown,16,may,130,13,-1,0,unknown,no
19,retired,single,secondary,no,-4752,no,no,cellular,28,aug,307,6,-1,0,unknown,no
48,admin.,married,primary,no,907,no,no,cellular,13,aug,305,7,-1,0,unknown,no
28,management,married,tertiary,no,848,yes,no,unknown,13,apr,118,13,-1,0,unknown,no
63,unknown,single,tertiary,no,-1266,no,no,cellular,11,apr,332,25,-1,0,unknown,no
79,self-employed,single,tertiary,no,5077,yes,no,cellular,4,dec,206,26,-1,0,unknown,no
86,admin.,single,tertiary,no,6533,no,no,unknown,4,apr,1014,20,-1,0,unknown,yes
81,blue-collar,divorced,secondary,no,213,no,no,cellular,15,jul,615,6,-1,0,unknown,no
27,entrepreneur,married,tertiary,no,1810,yes,no,unknown,28,aug,448,17,-1,0,unknown,no
57,technician,divorced,primary,no,-429,no,no,unknown,4,apr,9,23,208,6,failure,no
41,management,married,secondary,no,-2367,no,no,telephone,8,aug,123,20,-1,0,unknown,no
61,blue-collar,single,unknown,yes,-1931,yes,no,unknown,24,may,219,18,-1,0,unknown,no
77,management,married,secondary,no,-1851,yes,no,cellular,2,may,190,20,-1,0,unknown,no
79,admin.,married,secondary,no,5169,no,no,cellular,15,jul,372,8,-1,0,unknown,no
34,blue-collar,married,tertiary,no,2712,yes,yes,cellular,23,aug,618,18,-1,0,unknown,yes
82,self-employed,married,primary,yes,-1437,yes,no,cellular,28,jul,399,15,-1,0,unknown,no
74,blue-collar,married,secondary,no,-1169,no,yes,unknown,27,sep,64,1,-1,0,unknown,no
72,unemployed,married,tertiary,no,-1569,no,no,cellular,14,feb,171,1,131,5,failure,no
70,services,married,secondary,no,-4213,yes,no,telephone,28,aug,129,7,-1,0,unknown,no
73,technician,married,tertiary,no,2979,yes,yes,unknown,21,may,374,16,-1,0,unknown,no
26,blue-collar,married,secondary,no,1040,no,no,cellular,2,may,581,23,-1,0,unknown,no
39,services,married,secondary,no,6551,no,no,cellular,29,jul,87,20,-1,0,unknown,no
30,student,married,secondary,no,-4828,no,no,unknown,3,may,173,14,61,4,other,no
65,admin.,married,secondary,no,3966,yes,no,cellular,11,may,339,28,-1,0,unknown,no
35,management,single,secondary,no,4232,yes,no,cellular,7,oct,13,21,-1,0,unknown,no
93,management,divorced,tertiary,no,4627,yes,no,unknown,16,nov,851,29,-1,0,unknown,yes
57,unknown,married,secondary,no,2158,no,no,cellular,22,feb,415,12,-1,0,unknown,no
34,technician,single,secondary,yes,4190,yes,no,cellular,22,jun,201,5,-1,0,unknown,no
32,admin.,single,secondary,no,2339,no,no,unknown,28,may,389,7,-1,0,unknown,no
32,technician,married,secondary,no,-823,yes,no,cellular,7,sep,466,12,-1,0,unknown,no
80,entrepreneur,single,secondary,no,218,no,no,unknown,22,jun,175,19,-1,0,unknown,no
56,technician,married,secondary,no,138,yes,no,cellular,11,jun,149,5,-1,0,unknown,no
30,technician,married,secondary,no,4913,no,no,cellular,2,jul,469,7,-1,0,unknown,no
49,admin.,married,secondary,no,5260,no,no,cellular,8,mar,506,28,-1,0,unknown,no
26,blue-collar,married,tertiary,no,3865,no,yes,unknown,7,apr,34,27,-1,0,unknown,no
57,admin.,single,tertiary,no,1605,no,no,cellular,6,jun,615,7,-1,0,unknown,yes
37,services,married,secondary,no,-4750,yes,no,telephone,16,nov,83,13,-1,0,unknown,no
94,technician,married,secondary,no,3892,yes,no,cellular,21,sep,283,25,-1,0,unknown,no
90,retired,married,secondary,no,3766,yes,no,unknown,11,oct,318,20,-1,0,unknown,no
80,blue-collar,single,secondary,no,2276,yes,no,cellular,22,may,84,17,-1,0,unknown,no
93,retired,single,secondary,no,2860,yes,yes,telephone,30,nov,93,5,-1,0,unknown,no
61,unknown,single,tertiary,no,-1013,no,yes,cellular,3,aug,316,14,71,9,failure,no
55,unknown,married,secondary,no,391,no,no,cellular,18,may,49,11,-1,0,unknown,no
77,services,married,unknown,no,-1039,yes,no,unknown,9,sep,504,20,-1,0,unknown,no
88,unemployed,married,secondary,no,955,no,yes,unknown,17,aug,65,19,-1,0,unknown,no
65,blue-collar,married,tertiary,no,4053,yes,yes,unknown,2,aug,111,23,-1,0,unknown,no
35,self-employed,married,tertiary,no,2738,no,no,unknown,27,aug,80,25,-1,0,unknown,no
33,management,married,secondary,no,-1711,yes,no,telephone,10,aug,72,4,-1,0,unknown,no
72,retired,married,secondary,no,6918,yes,no,cellular,10,nov,995,22,-1,0,unknown,yes
56,management,divorced,tertiary,no,1941,yes,no,unknown,17,may,75,17,97,9,success,no
85,housemaid,single,primary,no,-600,no,no,cellular,8,dec,222,17,-1,0,unknown,no
76,technician,married,secondary,no,518,no,no,unknown,20,sep,352,3,-1,0,unknown,no
79,technician,married,secondary,no,-242,yes,yes,cellular,6,jun,11,14,-1,0,unknown,no
30,services,married,secondary,no,2100,yes,no,cellular,11,may,550,21,-1,0,unknown,no
23,technician,single,secondary,no,-2546,no,no,unknown,5,jun,42,6,-1,0,unknown,no
94,retired,single,primary,no,2305,yes,no,unknown,24,aug,228,25,12,3,success,no
77,technician,divorced,tertiary,no,3942,no,no,cellular,10,jul,264,25,-1,0,unknown,no
31,services,married,secondary,no,3401,yes,no,cellular,23,may,256,10,188,6,failure,no
71,self-employed,single,secondary,no,2216,no,no,cellular,1,may,341,27,-1,0,unknown,no
21,management,married,secondary,no,3148,yes,yes,cellular,8,nov,690,17,-1,0,unknown,no
56,blue-collar,single,primary,no,2599,yes,yes,cellular,4,aug,674,2,-1,0,unknown,no
89,admin.,single,primary,no,4561,yes,no,cellular,7,apr,222,27,-1,0,unknown,no
42,technician,single,secondary,no,703,no,no,telephone,19,jul,119,12,-1,0,unknown,no
94,entrepreneur,married,secondary,no,-1318,yes,yes,unknown,15,nov,100,24,-1,0,unknown,no
49,unemployed,single,primary,no,2519,no,no,unknown,2,feb,561,21,-1,0,unknown,no
76,services,married,secondary,no,4673,yes,no,cellular,17,mar,494,16,-1,0,unknown,no
80,unknown,married,secondary,no,250,yes,no,cellular,26,aug,90,16,-1,0,unknown,no
55,self-employed,married,secondary,no,6214,no,no,unknown,21,jul,42,3,-1,0,unknown,no
70,unknown,married,secondary,no,2566,yes,no,cellular,16,mar,509,25,-1,0,unknown,no
84,management,married,secondary,no,4207,no,no,unknown,27,dec,241,18,-1,0,unknown,no
45,technician,married,unknown,no,-2063,no,yes,cellular,14,jul,96,7,-1,0,unknown,no
20,blue-collar,married,tertiary,no,3794,no,no,unknown,3,jun,243,10,-1,0,unknown,no
39,blue-collar,married,secondary,no,2825,yes,no,unknown,27,jun,17,8,-1,0,unknown,no
55,admin.,married,secondary,no,7757,no,no,cellular,19,aug,54,28,228,8,failure,no
89,unemployed,married,tertiary,no,2969,no,no,cellular,8,jun,203,18,-1,0,unknown,no
89,admin.,married,secondary,no,3383,no,yes,cellular,17,jul,199,17,-1,0,unknown,no
79,management,married,secondary,no,-1038,no,no,telephone,29,jun,73,3,-1,0,unknown,no
74,services,married,secondary,no,2374,yes,no,cellular,18,jul,1037,8,-1,0,unknown,yes
23,blue-collar,single,tertiary,no,4859,no,no,cellular,1,aug,137,20,-1,0,unknown,no
49,services,married,secondary,no,382,yes,no,unknown,7,aug,318,29,-1,0,unknown,no
27,entrepreneur,single,secondary,no,-713,yes,no,unknown,4,sep,77,5,-1,0,unknown,no
20,blue-collar,married,secondary,no,7448,no,no,cellular,3,may,142,25,-1,0,unknown,no
76,entrepreneur,divorced,secondary,no,589,no,no,cellular,19,apr,459,20,-1,0,unknown,no
93,unknown,married,unknown,no,4137,no,no,cellular,10,aug,487,12,-1,0,unknown,no
66,blue-collar,married,tertiary,no,-11,no,no,unknown,27,mar,37,25,-1,0,unknown,no
76,unknown,married,secondary,no,108,yes,no,cellular,3,may,113,6,-1,0,unknown,no
48,admin.,married,secondary,no,1053,yes,no,cellular,2,jul,58,28,214,5,other,no
86,services,single,tertiary,no,3141,yes,yes,cellular,5,sep,570,23,-1,0,unknown,no
79,admin.,married,secondary,no,4926,yes,no,cellular,17,nov,361,24,-1,0,unknown,no
69,technician,married,tertiary,no,-260,yes,no,cellular,5,jul,213,10,-1,0,unknown,no
58,housemaid,single,tertiary,no,4783,no,yes,telephone,26,nov,270,10,3,8,other,no
48,admin.,married,secondary,no,1837,yes,no,unknown,14,aug,633,1,-1,0,unknown,no
39,retired,married,unknown,no,894,yes,no,cellular,16,jul,93,9,-1,0,unknown,no
21,retired,married,secondary,no,3100,yes,no,unknown,24,may,3,18,-1,0,unknown,no
30,retired,married,secondary,no,5709,no,no,cellular,23,may,6,3,-1,0,unknown,no
62,management,divorced,tertiary,no,2968,yes,no,unknown,14,aug,12,1,101,5,success,no
59,entrepreneur,single,primary,no,-757,yes,no,cellular,30,may,35,10,-1,0,unknown,no
66,technician,single,tertiary,no,1860,yes,no,cellular,27,jul,218,27,-1,0,unknown,no
37,services,divorced,tertiary,no,3108,yes,no,cellular,19,dec,1023,3,-1,0,unknown,yes
94,blue-collar,married,secondary,no,-357,no,no,cellular,13,may,140,18,-1,0,unknown,no
71,blue-collar,married,secondary,no,2264,no,no,unknown,12,apr,321,7,-1,0,unknown,no
53,management,married,secondary,no,-732,yes,yes,unknown,25,aug,405,7,-1,0,unknown,no
18,student,single,tertiary,no,3324,no,no,telephone,27,feb,417,22,-1,0,unknown,no
32,management,single,secondary,no,5815,yes,no,cellular,26,jul,151,10,-1,0,unknown,no
94,management,married,secondary,no,1179,yes,no,cellular,16,may,205,28,197,2,failure,no
34,admin.,married,primary,no,3658,no,no,cellular,29,aug,102,27,-1,0,unknown,no
41,retired,divorced,secondary,no,4496,no,no,unknown,23,apr,300,13,-1,0,unknown,no
75,blue-collar,married,secondary,no,134,yes,no,cellular,17,may,124,4,-1,0,unknown,no
89,admin.,single,secondary,no,2691,no,no,unknown,22,feb,96,12,-1,0,unknown,no
40,services,married,secondary,no,4837,yes,no,cellular,20,may,254,3,214,9,failure,no
63,unemployed,married,secondary,no,6332,no,yes,cellular,6,jun,107,23,-1,0,unknown,no
89,services,married,secondary,no,587,no,yes,cellular,14,may,135,16,-1,0,unknown,no
25,technician,single,secondary,no,-1959,yes,yes,cellular,16,jul,320,11,-1,0,unknown,no
76,blue-collar,married,secondary,no,3172,yes,yes,cellular,3,apr,495,3,-1,0,unknown,no
76,technician,married,secondary,no,2108,no,no,telephone,21,aug,147,25,-1,0,unknown,no
30,self-employed,single,secondary,no,1513,no,no,unknown,19,nov,190,26,-1,0,unknown,no
56,admin.,single,secondary,no,-136,no,no,telephone,7,may,353,8,-1,0,unknown,no
45,blue-collar,single,secondary,no,4074,no,no,cellular,5,jul,65,7,-1,0,unknown,no
78,management,married,secondary,no,-343,yes,no,cellular,20,jun,138,14,-1,0,unknown,no
33,student,divorced,primary,yes,-603,no,no,cellular,26,aug,430,2,-1,0,unknown,no
19,admin.,married,primary,no,1025,yes,no,cellular,23,dec,580,10,-1,0,unknown,no
34,blue-collar,married,secondary,no,4208,yes,no,cellular,23,aug,267,3,-1,0,unknown,no
47,retired,married,secondary,no,-2647,no,no,unknown,10,may,128,24,-1,0,unknown,no
30,management,married,tertiary,no,-1622,yes,no,cellular,9,aug,240,28,-1,0,unknown,no
30,management,divorced,tertiary,no,-1036,yes,no,cellular,3,jul,50,11,-1,0,unknown,no
60,blue-collar,married,unknown,no,7371,no,no,cellular,27,may,7,19,-1,0,unknown,no
38,unknown,married,secondary,no,2269,yes,no,unknown,27,may,20,8,35,1,other,no
72,admin.,single,tertiary,no,-1706,no,no,unknown,10,jul,29,20,-1,0,unknown,no
57,admin.,single,primary,no,1029,yes,no,cellular,16,aug,65,5,221,9,other,no
32,entrepreneur,single,secondary,no,3741,yes,no,cellular,24,aug,159,9,-1,0,unknown,no
90,admin.,married,secondary,no,7421,yes,yes,telephone,23,jul,68,13,-1,0,unknown,no
69,unknown,single,secondary,no,-3193,yes,no,cellular,9,nov,226,11,-1,0,unknown,no
91,blue-collar,married,secondary,no,-1801,no,no,telephone,2,aug,1645,26,-1,0,unknown,yes
70,blue-collar,divorced,secondary,no,407,yes,no,unknown,6,jul,177,2,312,9,failure,no
69,technician,married,tertiary,no,512,yes,no,unknown,5,aug,364,12,-1,0,unknown,no
47,technician,single,secondary,no,464,yes,no,cellular,3,may,89,3,-1,0,unknown,no
50,blue-collar,married,secondary,no,1085,no,no,unknown,7,may,849,15,-1,0,unknown,yes
74,self-employed,married,primary,no,7508,yes,yes,cellular,15,nov,73,28,-1,0,unknown,no
69,unknown,married,secondary,no,-2375,no,no,cellular,21,nov,234,28,-1,0,unknown,no
26,technician,married,secondary,no,1901,no,no,cellular,6,oct,1056,1,-1,0,unknown,yes
71,technician,married,secondary,no,3104,yes,no,unknown,4,may,426,24,-1,0,unknown,no
18,admin.,single,secondary,no,-2932,no,no,unknown,23,jul,1246,28,-1,0,unknown,yes
61,student,married,secondary,no,5724,no,no,unknown,29,jul,123,11,-1,0,unknown,no
92,technician,single,primary,no,951,yes,no,cellular,13,may,20,25,-1,0,unknown,no
26,admin.,married,secondary,no,-1829,no,no,unknown,23,jun,71,10,-1,0,unknown,no
49,technician,married,tertiary,no,6062,no,no,cellular,5,jun,815,25,-1,0,unknown,yes
32,services,single,secondary,no,3465,no,no,cellular,15,may,119,3,-1,0,unknown,no
29,unknown,single,primary,no,-205,yes,no,cellular,7,nov,34,14,-1,0,unknown,no
74,retired,married,tertiary,no,3597,no,no,cellular,7,jun,231,21,-1,0,unknown,no
25,technician,married,primary,no,2585,yes,no,telephone,10,jul,179,16,268,5,failure,no
89,services,single,secondary,no,-3187,yes,no,cellular,13,jul,16,9,-1,0,unknown,no
44,services,married,primary,no,-2894,no,yes,cellular,24,oct,155,14,-1,0,unknown,no
79,admin.,married,primary,no,2432,no,no,unknown,30,jul,258,21,-1,0,unknown,no
29,technician,single,tertiary,no,-3892,no,no,cellular,11,jul,68,1,137,4,other,no
82,blue-collar,married,secondary,no,4438,no,no,cellular,1,may,34,1,-1,0,unknown,no
59,admin.,married,secondary,no,-2720,no,no,unknown,20,jul,516,4,-1,0,unknown,no
79,technician,divorced,secondary,no,4183,no,yes,unknown,11,may,253,23,-1,0,unknown,no
28,services,single,secondary,no,5692,yes,no,unknown,1,jul,43,23,-1,0,unknown,no
60,blue-collar,married,tertiary,no,2890,yes,no,cellular,3,may,255,23,-1,0,unknown,no
34,retired,married,tertiary,no,-9643,no,no,cellular,8,aug,342,29,-1,0,unknown,no
49,blue-collar,married,tertiary,no,4782,yes,no,cellular,13,jul,234,22,-1,0,unknown,no
57,retired,single,secondary,no,112,yes,no,cellular,28,jun,31,29,-1,0,unknown,no
40,blue-collar,single,secondary,no,1249,no,no,cellular,7,apr,34,1,-1,0,unknown,no
73,admin.,married,secondary,no,-807,no,no,unknown,3,jul,11,27,-1,0,unknown,no
23,unknown,married,secondary,no,6468,yes,no,unknown,20,sep,68,19,-1,0,unknown,no
67,admin.,married,tertiary,no,1954,no,no,cellular,2,may,15,21,-1,0,unknown,no
54,management,married,secondary,no,203,yes,no,unknown,18,apr,422,12,-1,0,unknown,no
81,unemployed,single,tertiary,no,5440,yes,no,cellular,5,feb,4,20,-1,0,unknown,no
71,management,married,secondary,no,4060,yes,yes,unknown,29,feb,224,27,-1,0,unknown,no
89,unknown,married,primary,no,-1975,yes,no,cellular,18,sep,428,4,67,8,failure,no
66,management,married,secondary,no,2424,yes,no,cellular,16,aug,581,9,103,4,other,no
